NOC,Year,Total Participants,Medal Winners,Medal Efficiency
UAE,2000,5,0.0,0.0
UAE,2004,5,1.0,0.2
UAE,2008,9,0.0,0.0
UAE,2012,26,0.0,0.0
UAE,2016,12,1.0,0.0833333333333333
UAE,2020,5,0.0,0.0
UAE,2024,13,0.0,0.0
EGY,1960,123,2.0,0.016260162601626
UGA,1956,5,0.0,0.0
UGA,1960,16,0.0,0.0
UGA,1964,19,0.0,0.0
UGA,1968,14,2.0,0.1428571428571428
UGA,1972,35,2.0,0.0571428571428571
UGA,1980,16,1.0,0.0625
UGA,1984,30,0.0,0.0
UGA,1988,30,0.0,0.0
UGA,1992,9,0.0,0.0
UGA,1996,12,1.0,0.0833333333333333
UGA,2000,13,0.0,0.0
UGA,2004,11,0.0,0.0
UGA,2008,11,0.0,0.0
UGA,2012,16,1.0,0.0625
UGA,2016,23,0.0,0.0
UGA,2020,28,4.0,0.1428571428571428
UGA,2024,25,2.0,0.08
UKR,1996,351,34.0,0.0968660968660968
UKR,2000,368,35.0,0.0951086956521739
UKR,2004,357,47.0,0.1316526610644257
UKR,2008,327,31.0,0.0948012232415902
UKR,2012,304,26.0,0.0855263157894736
UKR,2016,272,15.0,0.0551470588235294
UKR,2020,225,29.0,0.1288888888888889
UKR,2024,141,15.0,0.1063829787234042
RUS,1952,451,117.0,0.2594235033259423
RUS,1956,411,169.0,0.4111922141119221
RUS,1960,414,169.0,0.4082125603864734
RUS,1964,463,174.0,0.3758099352051836
RUS,1968,471,192.0,0.4076433121019108
RUS,1972,531,214.0,0.4030131826741996
RUS,1976,574,286.0,0.4982578397212543
RUS,1980,660,442.0,0.6696969696969697
RUS,1988,647,300.0,0.463678516228748
URU,1924,40,14.0,0.35
URU,1928,17,17.0,1.0
URU,1932,6,1.0,0.1666666666666666
URU,1936,40,0.0,0.0
URU,1948,79,3.0,0.0379746835443038
URU,1952,42,14.0,0.3333333333333333
URU,1956,29,12.0,0.4137931034482758
URU,1960,42,0.0,0.0
URU,1964,29,1.0,0.0344827586206896
URU,1968,50,0.0,0.0
URU,1972,20,0.0,0.0
URU,1976,15,0.0,0.0
URU,1984,23,0.0,0.0
URU,1988,18,0.0,0.0
URU,1992,18,0.0,0.0
URU,1996,15,0.0,0.0
URU,2000,17,1.0,0.0588235294117647
URU,2004,18,0.0,0.0
URU,2008,13,0.0,0.0
URU,2012,27,0.0,0.0
URU,2016,17,0.0,0.0
URU,2020,11,0.0,0.0
URU,2024,27,0.0,0.0
USA,1896,27,20.0,0.7407407407407407
USA,1900,135,63.0,0.4666666666666667
USA,1904,1109,394.0,0.3552750225428314
USA,1906,81,24.0,0.2962962962962963
USA,1908,219,65.0,0.2968036529680365
USA,1912,364,107.0,0.2939560439560439
USA,1920,473,194.0,0.4101479915433403
USA,1924,459,182.0,0.3965141612200435
USA,1928,426,88.0,0.2065727699530516
USA,1932,743,189.0,0.2543741588156124
USA,1936,487,96.0,0.1971252566735113
USA,1948,424,152.0,0.3584905660377358
USA,1952,451,134.0,0.2971175166297117
USA,1956,443,123.0,0.2776523702031602
USA,1960,428,125.0,0.2920560747663551
USA,1964,492,169.0,0.3434959349593496
USA,1968,529,166.0,0.3137996219281663
USA,1972,578,171.0,0.2958477508650519
USA,1976,554,164.0,0.296028880866426
USA,1984,693,352.0,0.5079365079365079
USA,1988,715,207.0,0.2895104895104895
USA,1992,734,224.0,0.3051771117166212
USA,1996,839,259.0,0.3087008343265792
USA,2000,764,242.0,0.3167539267015706
USA,2004,726,263.0,0.3622589531680441
USA,2008,763,317.0,0.4154652686762778
USA,2012,689,248.0,0.3599419448476052
USA,2016,719,264.0,0.3671766342141864
USA,2020,856,298.0,0.3481308411214953
USA,2024,619,258.0,0.4168012924071082
UZB,1996,95,2.0,0.0210526315789473
UZB,2000,85,4.0,0.0470588235294117
UZB,2004,79,5.0,0.0632911392405063
UZB,2008,69,6.0,0.0869565217391304
UZB,2012,56,3.0,0.0535714285714285
UZB,2016,80,13.0,0.1625
UZB,2020,85,5.0,0.0588235294117647
UZB,2024,88,13.0,0.1477272727272727
VAN,1988,6,0.0,0.0
VAN,1992,8,0.0,0.0
VAN,1996,4,0.0,0.0
VAN,2000,3,0.0,0.0
VAN,2004,2,0.0,0.0
VAN,2008,3,0.0,0.0
VAN,2012,5,0.0,0.0
VAN,2016,4,0.0,0.0
VAN,2020,3,0.0,0.0
VAN,2024,6,0.0,0.0
VEN,1932,1,0.0,0.0
VEN,1948,2,0.0,0.0
VEN,1952,63,1.0,0.0158730158730158
VEN,1956,38,0.0,0.0
VEN,1960,54,1.0,0.0185185185185185
VEN,1964,23,0.0,0.0
VEN,1968,30,1.0,0.0333333333333333
VEN,1972,33,0.0,0.0
VEN,1976,56,1.0,0.0178571428571428
VEN,1980,43,1.0,0.0232558139534883
VEN,1984,44,3.0,0.0681818181818181
VEN,1988,17,0.0,0.0
VEN,1992,27,0.0,0.0
VEN,1996,53,0.0,0.0
VEN,2000,65,0.0,0.0
VEN,2004,53,2.0,0.0377358490566037
VEN,2008,126,1.0,0.0079365079365079
VEN,2012,85,1.0,0.0117647058823529
VEN,2016,105,3.0,0.0285714285714285
VEN,2020,47,4.0,0.0851063829787234
VEN,2024,31,0.0,0.0
VIE,1980,38,0.0,0.0
VIE,1988,12,0.0,0.0
VIE,1992,10,0.0,0.0
VIE,1996,6,0.0,0.0
VIE,2000,7,1.0,0.1428571428571428
VIE,2004,11,0.0,0.0
VIE,2008,18,1.0,0.0555555555555555
VIE,2012,24,0.0,0.0
VIE,2016,28,2.0,0.0714285714285714
VIE,2020,23,0.0,0.0
VIE,2024,16,0.0,0.0
VIN,1988,6,0.0,0.0
VIN,1992,8,0.0,0.0
VIN,1996,12,0.0,0.0
VIN,2000,4,0.0,0.0
VIN,2004,3,0.0,0.0
VIN,2008,2,0.0,0.0
VIN,2012,3,0.0,0.0
VIN,2016,4,0.0,0.0
VIN,2020,3,0.0,0.0
VIN,2024,4,0.0,0.0
VNM,1952,13,0.0,0.0
VNM,1956,10,0.0,0.0
VNM,1960,5,0.0,0.0
VNM,1964,23,0.0,0.0
VNM,1968,9,0.0,0.0
VNM,1972,2,0.0,0.0
YEM,1984,3,0.0,0.0
YEM,1988,8,0.0,0.0
YEM,1992,8,0.0,0.0
YEM,1996,4,0.0,0.0
YEM,2000,2,0.0,0.0
YEM,2004,3,0.0,0.0
YEM,2008,8,0.0,0.0
YEM,2012,4,0.0,0.0
YEM,2016,3,0.0,0.0
YEM,2020,6,0.0,0.0
YEM,2024,4,0.0,0.0
YEM,1988,5,0.0,0.0
SRB,1920,15,0.0,0.0
SRB,1924,116,2.0,0.0172413793103448
SRB,1928,86,12.0,0.1395348837209302
SRB,1932,1,0.0,0.0
SRB,1936,173,1.0,0.0057803468208092
SRB,1948,162,16.0,0.0987654320987654
SRB,1952,194,24.0,0.1237113402061855
SRB,1956,37,23.0,0.6216216216216216
SRB,1960,185,17.0,0.0918918918918919
SRB,1964,123,15.0,0.1219512195121951
SRB,1968,130,29.0,0.2230769230769231
SRB,1972,212,18.0,0.0849056603773584
SRB,1976,95,19.0,0.2
SRB,1980,180,57.0,0.3166666666666666
SRB,1984,154,87.0,0.564935064935065
SRB,1988,183,63.0,0.3442622950819672
ZAM,1964,15,0.0,0.0
ZAM,1968,7,0.0,0.0
ZAM,1972,12,0.0,0.0
ZAM,1980,43,0.0,0.0
ZAM,1984,18,1.0,0.0555555555555555
ZAM,1988,33,0.0,0.0
ZAM,1992,11,0.0,0.0
ZAM,1996,8,1.0,0.125
ZAM,2000,8,0.0,0.0
ZAM,2004,6,0.0,0.0
ZAM,2008,8,0.0,0.0
ZAM,2012,7,0.0,0.0
ZAM,2016,7,0.0,0.0
ZAM,2020,31,0.0,0.0
ZAM,2024,31,1.0,0.032258064516129
ZIM,1928,2,0.0,0.0
ZIM,1960,10,0.0,0.0
ZIM,1964,33,0.0,0.0
ZIM,1980,52,15.0,0.2884615384615384
ZIM,1984,20,0.0,0.0
ZIM,1988,47,0.0,0.0
ZIM,1992,28,0.0,0.0
ZIM,1996,21,0.0,0.0
ZIM,2000,26,0.0,0.0
ZIM,2004,14,3.0,0.2142857142857142
ZIM,2008,16,4.0,0.25
ZIM,2012,9,0.0,0.0
ZIM,2016,31,0.0,0.0
ZIM,2020,5,0.0,0.0
ZIM,2024,7,0.0,0.0
